Root,Path,Title,Name,Type,Status,Publication Date,Size (KB),application/gzip,application/json,application/msaccess,application/msword,application/octet-stream,application/pdf,application/vnd.google-earth.kml+xml,application/vnd.google-earth.kmz,application/vnd.ms-excel,application/vnd.ms-excel.sheet.macroenabled.12,application/vnd.ms-powerpoint,application/vnd.oasis.opendocument.spreadsheet,application/vnd.openxmlformats-officedocument.presentationml.presentation,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/x-bibtex,application/x-director,application/x-download,application/x-font-bdf,application/x-gzip,application/x-netcdf,application/x-rar-compressed,application/x-rlang-transport,application/x-sas-system,application/x-spss-sav,application/x-spss-sps,application/x-spss-syntax,application/x-stata,application/x-tar,application/x-xfig,application/zip,application/zipped-shapefile,audio/aac,audio/mp3,audio/mp4,audio/mpeg,audio/wav,audio/x-aiff,audio/x-m4a,audio/x-wave,image/bmp,image/gif,image/jpeg,image/png,image/tiff,image/vnd.dwg,image/x-portable-graymap,text/comma-separated-values,text/csv,text/html,text/plain,text/plain; charset=US-ASCII,text/plain; charset=UTF-8,text/rtf,text/tab-separated-values,text/x-bibtex,text/x-fixed-field,text/x-fortran,text/x-log,text/xml,text/xml-graphml,text/x-python-script,text/x-sas-syntax; charset=US-ASCII,text/x-spss-syntax,text/x-spss-syntax; charset=US-ASCII,text/x-spss-syntax; charset=UTF-8,text/x-stata-syntax; charset=US-ASCII,type/x-r-syntax,video/3gpp,video/avi,video/mp4,video/quicktime,Totals
Carleton University Dataverse,"MacOdrum Library Data Repository, Carleton University Dataverse","The Charter of Rights and Freedoms Survey, 2002 [Canada]",11070,Dataset,RELEASED,2015-08-13 11:39:06.620000,350,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Carleton University Dataverse,"MacOdrum Library Data Repository, Carleton University Dataverse","Canadian College Student Survey, 2004 [Canada]",10905,Dataset,RELEASED,2015-03-23 10:31:37.364000,5081,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Carleton University Dataverse,"MacOdrum Library Data Repository, Carleton University Dataverse","Ontario College Applicant Survey, 2004 [Canada]",11044,Dataset,RELEASED,2015-08-07 15:58:40.960001,5832,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Carleton University Dataverse,"MacOdrum Library Data Repository, Carleton University Dataverse","Voice of the People (VoP), 1st Edition Survey, 2003, [Canada]",10984,Dataset,RELEASED,2015-07-23 17:57:33.502000,364,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Carleton University Dataverse,"MacOdrum Library Data Repository, Carleton University Dataverse","Voice of the People, End of the Year Survey, 2002 [Canada]",10983,Dataset,RELEASED,2015-07-23 17:56:12.621000,309,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Carleton University Dataverse,"MacOdrum Library Data Repository, Carleton University Dataverse","Ontario University Applicant Survey, 2005 [Canada]",11053,Dataset,RELEASED,2015-08-07 15:49:56.872000,22011,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Carleton University Dataverse,"MacOdrum Library Data Repository, Carleton University Dataverse","Portraits of Canada, 2003 [Canada]",11081,Dataset,RELEASED,2015-08-26 16:55:49.156000,842,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Carleton University Dataverse,"MacOdrum Library Data Repository, Carleton University Dataverse","Looking West, 2001 [Canada]",11068,Dataset,RELEASED,2015-08-17 16:28:08.084000,293,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Carleton University Dataverse,"MacOdrum Library Data Repository, Carleton University Dataverse","Portraits of Canada, 2000 [Canada]",11075,Dataset,RELEASED,2015-08-17 16:41:02.246000,419,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Carleton University Dataverse,"MacOdrum Library Data Repository, Carleton University Dataverse","Listening to Canadians, Wave 13, Fall 2002 [Canada]",11129,Dataset,DRAFT,2015-09-17 16:12:31.816000,21493,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Carleton University Dataverse,"MacOdrum Library Data Repository, Carleton University Dataverse","Student Financial Survey, 2001-2002 [Canada]",11061,Dataset,RELEASED,2015-08-07 15:46:05.075000,2061,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Carleton University Dataverse,"MacOdrum Library Data Repository, Carleton University Dataverse","Portraits of Canada, 2002 [Canada]",11077,Dataset,RELEASED,2015-08-17 16:48:59.530000,1426,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Carleton University Dataverse,"MacOdrum Library Data Repository, Carleton University Dataverse","Survey on Canada and World Affairs, 2002 [Canada]",11069,Dataset,RELEASED,2015-08-17 16:29:01.368999,1283,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Carleton University Dataverse,"MacOdrum Library Data Repository, Carleton University Dataverse","Portraits of Canada, 2004 [Canada]",11083,Dataset,RELEASED,2015-08-26 16:54:58.159000,709,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Carleton University Dataverse,"MacOdrum Library Data Repository, Carleton University Dataverse",Circulation and loans statistics,10879,Dataset,DEACCESSIONED,2015-01-29 16:36:44.953000,33,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Carleton University Dataverse,"MacOdrum Library Data Repository, Carleton University Dataverse","Portraits of Canada, 2001 [Canada]",11076,Dataset,RELEASED,2015-08-17 16:45:37.392000,1091,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Carleton University Dataverse,"MacOdrum Library Data Repository, Carleton University Dataverse","Survey of Secondary School Students, 2004 [Canada]",11062,Dataset,DRAFT,2015-08-11 13:40:51.977000,15319,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Carleton University Dataverse,"MacOdrum Library Data Repository, Carleton University Dataverse","Portraits of Canada, 2005 [Canada]",11084,Dataset,RELEASED,2015-09-14 15:49:49.969000,606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Carleton University Dataverse,"MacOdrum Library Data Repository, Carleton University Dataverse","Survey on Official Languages, 2003 [Canada]",11074,Dataset,RELEASED,2015-08-17 16:39:44.594000,867,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Open Driver Vehicle Licensing - Shared Services Centre (SSC CA) DVLA Dataverse,None,RLMS-HSE Shared Services Centre (SSC CA) Dataverse DVLA UK,11919,Dataset,RELEASED,2016-06-27 06:31:58.597000,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,Waterloo Research Data Management Dataverse,"Research Data Management Faculty Survey Report, University of Waterloo",11519,Dataset,RELEASED,2016-03-23 13:28:10.718000,709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,Waterloo Research Data Management Dataverse,Research Data Management Needs and Practices of Researchers in the Faculties of Engineering and Science at the University of Waterloo,11973,Dataset,RELEASED,2016-08-11 10:06:18.119999,935,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,Waterloo Research Data Management Dataverse,University of Waterloo Survey Instrument Dec. 2015,11649,Dataset,RELEASED,2016-04-25 11:35:23.106000,354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,"The Quinte longitudinal study of gambling and problem gambling 2006-2011, Bay of Quinte region, Ontario [Canada]",10580,Dataset,RELEASED,2014-02-12 12:17:29.522000,498751,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,The Canadian Problem Gambling Index 2000 [Canada]: Canadian National Validation Survey,10724,Dataset,RELEASED,2014-08-29 09:00:09.545000,8205,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,"Portrait des joueurs au Québec: Prévalence, incidence et trajectoires sur 4 ans (Portrait of gamblers in Québec: Prevalence, incidence and projections over 4 years) 2009 and 2012 [Canada]",10965,Dataset,DEACCESSIONED,2015-07-21 11:57:26.868000,25817,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,"Pathological gambling in arrestee populations in Des Moines, Iowa, and Las Vegas, Nevada, 2000-2001",10850,Dataset,DEACCESSIONED,2015-01-26 11:47:52.268001,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,"Portrait des joueurs au Québec: Prévalence, incidence et trajectoires sur 4 ans (Portrait of gamblers in Québec: Prevalence, incidence and projections over 4 years) 2009 [Canada]",11139,Dataset,RELEASED,2015-09-21 11:50:11.520000,16768,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,Processed QUINTE Longitudinal Study of Gambling and Problem Gambling,10589,Dataset,DEACCESSIONED,2014-02-12 14:55:28.820001,64749,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,Assessing the Impact of Internet Gambling In Ontario,10592,Dataset,DEACCESSIONED,2014-02-12 15:35:10.831000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,Sitting at the virtual poker table: February 2005 through February 2007,10839,Dataset,DEACCESSIONED,2015-01-14 15:49:42.900001,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,Seniors' gambling in Ontario: An assessment of gambling and problem gambling among older adults who patronize Ontario casinos,10807,Dataset,RELEASED,2014-11-12 13:25:19.073999,1614,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,Actual Internet sports gambling activity: February 2005 through September 2005,10833,Dataset,DEACCESSIONED,2015-01-14 15:10:26.134000,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,British Columbia problem gambling prevalence study 2002 [Canada],10723,Dataset,RELEASED,2014-08-29 08:59:57.511000,5416,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,Measuring gambling and problem gambling in Alberta using the Canadian Problem Gambling Index (CPGI) 2001 [Canada],10722,Dataset,RELEASED,2014-08-29 08:59:26.646000,6195,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,Gambling and problem gambling in Ontario 2005 [Canada],10727,Dataset,RELEASED,2014-08-29 09:01:57.045000,9515,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,Measuring gambling and problem gambling in Ontario 2001 [Canada],10726,Dataset,RELEASED,2014-08-29 09:01:46.461000,10864,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,British gambling prevalence survey 1999,10819,Dataset,DEACCESSIONED,2014-12-18 09:15:50.625001,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,Gambling involvement and problem gambling in Manitoba 2001 [Canada],10728,Dataset,RELEASED,2014-08-29 09:02:09.275000,5768,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,Newfoundland and Labrador gambling prevalence study 2005 [Canada],10725,Dataset,RELEASED,2014-08-29 09:00:46.447000,5373,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,Canadian Problem Gambling Index (CPGI) prevalence studies [Canada]:  Consolidated dataset,10595,Dataset,RELEASED,2014-02-14 09:50:41.215001,100296,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,How do gamblers start gambling: Identifying behavioral markers for high-risk Internet gambling,10842,Dataset,DEACCESSIONED,2015-01-15 08:23:10.701999,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,Meta-analytic prevalence estimates of disordered gambling in the United States and Canada,10841,Dataset,DEACCESSIONED,2015-01-15 08:55:45.973000,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,"Portrait des joueurs au Québec: Prévalence, incidence et trajectoires sur 4 ans (Portrait of gamblers in Québec: Prevalence, incidence and projections over 4 years) 2012 [Canada]",11137,Dataset,RELEASED,2015-09-21 11:50:44.525000,20585,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,Behavioral characteristics of Internet gamblers who trigger corporate responsible gambling interventions,10846,Dataset,DEACCESSIONED,2015-01-14 16:02:11.128000,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,Virtual casino gambling: February 2005 through February 2007,10836,Dataset,DEACCESSIONED,2015-01-14 15:16:31.139001,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,Using cross-game behavioral markers for early identification of high-risk Internet gamblers,10837,Dataset,DEACCESSIONED,2015-01-14 15:47:30.368000,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,British gambling prevalence survey 2010,10818,Dataset,DEACCESSIONED,2014-12-18 09:15:38.439000,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,Gambling-related brain responses in social and problem gamblers,10820,Dataset,DEACCESSIONED,2014-12-18 09:15:59.308000,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,British gambling prevalance survey 2007,10817,Dataset,DEACCESSIONED,2014-12-18 09:15:25.606000,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,Associations between national gambling policies and disordered gambling prevalence rates within Europe,10840,Dataset,DEACCESSIONED,2015-01-15 09:05:44.376000,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,Gambling impact and behavior study 1997-1999:[United States],10848,Dataset,DEACCESSIONED,2015-01-20 09:47:02.311000,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,"Gambling in the United States, 1975",10878,Dataset,DEACCESSIONED,2015-01-27 08:51:06.913001,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,How does response inhibition influence decision-making when gambling?,10847,Dataset,DEACCESSIONED,2015-01-20 09:40:12.921999,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Gambling Research Exchange Ontario Dataverse,None,"Baseline study: Assessing the impact of the introduction of new casinos in Ontario 2014, Belleville, Kenora, London, North Bay, Collingwood/Wasaga Beach, Ontario [Canada]",10978,Dataset,RELEASED,2015-05-25 15:04:56.967000,1832,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
